FIPS_Code,State,County,Year,Unemployment_rate_2023,Poverty_Rate_Pct,Median_Income,Population,Education_Bachelor_Pct,Low_Access_Pct,Food_Insecurity_Rate,Child_Food_Insecurity_Rate,Food_Insecure_Persons,Snap_Threshold,Pct_FI_Below_Snap,Border_State,Is_Border_County
35011,NM,"De Baca County, NM",2022,3.3000000000000003,18,45208,1657,8.318098720292506,17.28959083557129,0.146,0.152,250,1.65,0.688,Border State,Non-Border
35011,NM,"De Baca County, NM",2023,3.3000000000000003,18,45208,1657,8.318098720292506,17.28959083557129,0.183,0.196,290,2,0.722,Border State,Non-Border
35013,NM,"Dona Ana County, NM",2019,4.3,19.8,52011,225210,31.39871767875166,32.85469436645508,0.155,0.25,33560,1.65,0.882,Border State,Border County
35013,NM,"Dona Ana County, NM",2020,4.3,19.8,52011,225210,31.39871767875166,32.85469436645508,0.147,0.246,31960,1.65,0.846,Border State,Border County
35013,NM,"Dona Ana County, NM",2021,4.3,19.8,52011,225210,31.39871767875166,32.85469436645508,0.138,0.199,30020,1.65,0.76,Border State,Border County
35013,NM,"Dona Ana County, NM",2022,4.3,19.8,52011,225210,31.39871767875166,32.85469436645508,0.164,0.234,36140,1.65,0.761,Border State,Border County
35013,NM,"Dona Ana County, NM",2023,4.3,19.8,52011,225210,31.39871767875166,32.85469436645508,0.172,0.219,38040,2,0.826,Border State,Border County
35015,NM,"Eddy County, NM",2019,2.6,16.5,65063,60275,19.82151362462711,30.46512794494629,0.11,0.165,6340,1.65,0.652,Border State,Non-Border
35015,NM,"Eddy County, NM",2020,2.6,16.5,65063,60275,19.82151362462711,30.46512794494629,0.12,0.19,6940,1.65,0.638,Border State,Non-Border
35015,NM,"Eddy County, NM",2021,2.6,16.5,65063,60275,19.82151362462711,30.46512794494629,0.115,0.163,7020,1.65,0.619,Border State,Non-Border
35015,NM,"Eddy County, NM",2022,2.6,16.5,65063,60275,19.82151362462711,30.46512794494629,0.123,0.167,7510,1.65,0.569,Border State,Non-Border
